Amaryllis_Consort-Italian-18-Quel_augellin_che_canta                                  _^cF5PCd6rotI.opus   ss=0 to=112.69 cmp=cps1 v=5db
Amaryllis_Consort-Italian-19-Zefiro_torna                                             _^3klhLd-HBl0.opus   ss=0 to=209.15 cmp=cps1 v=5db
Amaryllis_Consort-Italian-20-So_ben_mi_c_ha_bon_tempo                                 _^mQP3ShuQmaI.opus   ss=0 to=169.01 cmp=cps1 v=5db
Angelo_Badalamenti-Fire_Walk_With_Me                                                  _^vvwO5KGHKiA.opus   ss=3329 to=3735 cmp=cps1 v=5db
Angelo_Badalamenti-The_Pine_Float                                                     _^vvwO5KGHKiA.opus   ss=415 to=658 cmp=cps1 v=5db
Anonymous-Courant3-1600s-Asperen                                                      _^GIo4iEu-DNM.m4a    ss=415 to=489 t=1.0654 c=5 F=y cmp=cps1 v=-3db
Anonymous-Courant_de_Gautier-1600s-Asperen                                            _^GIo4iEu-DNM.m4a    ss=487 to=622 t=1.0654 c=5 F=y cmp=cps
Anonymous-Den_Bas_out_de_ghemeene_voys-1600s-Asperen                                  _^GIo4iEu-DNM.m4a    ss=1144 to=1268 t=0.876 p=-2.989 c=1 F=y cmp=cps
Anonymous-Dutch_Dance-1600s-Asperen                                                   _^GIo4iEu-DNM.m4a    ss=1989 to=2065 cmp=cps
Anonymous-Madrigal_a_cinq_voix_Vil_wollust_mit_sich_bringet                           _^7HYSf8U9Ags.m4a    ss=0 to=126.54 cmp=cps1 v=5db
Anonymous-Why_Aske_you-1600s-Asperen                                                  _^GIo4iEu-DNM.m4a    ss=2145 to=2216 t=0.876 p=-2.989 c=5 F=y cmp=cps
Bach-BWV0056-Cantata_Ich_will_den_Kreuzstab_gerne_tragen-Kreuzstab_Kantate            _^MsiklHj7HJY.opus   ss=0 to=1304.8 cmp=cps1
Bach-BWV0170-Cantata_Vergnugte_Ruh_beliebte_Seelenlust-Van_Veldhoven                  _^zQgOMClbGfc.opus   ss=7.2 to=1358.15 cmp=cps1 v=8db
Bach-BWV0244-St_Matthew_Passion-1727-flute_aria-Emily_Beynon                          _^9yXvyJVfQ_w.opus   ss=258 to=320 t=1.023 f=bhz c=1 cmp=cps1 v=5db
Bach-BWV0826-Kbd_Partita_2-C_min-Anderszewski                                         _^HdMPK2nHF_0.opus   ss=1172 to=2367 t=1.0349 f=bhz c=5 F=y cmp=cps1 v=5db
Bach-BWV0826-Kbd_Partita_2-C_min-Fray                                                 _^HdMPK2nHF_0.opus   ss=0 to=1172 cmp=cps1 v=5db
Bach-BWV0826-Kbd_Partita_2-C_min-Fray                                                 _^HdMPK2nHF_0.opus   ss=0 to=1172 p=bhz c=5 cmp=cps1 v=5db
Bach-BWV0826-Kbd_Partita_2-C_min-Meyer_1947                                           _^shgkSppX3yI.m4a    ss=0 to=1103 cmp=cps1 v=5db
Bach-BWV0831-French_Suite-Bmin_A-1_Ouverture-1733-Watchorn                            _^QlyggQbN_Ec.opus   ss=0 to=836 t=1.0379 p=-2.013 c=1 F=y cmp=cps1 v=0db
Bach-BWV0831-French_Suite-Bmin_A-2_Courante-1733-Watchorn                             _^QlyggQbN_Ec.opus   ss=836 to=995 t=1.0379 p=-2.013 c=1 F=y cmp=cps1 v=-4db
Bach-BWV0831-French_Suite-Bmin_A-4_Passepied-1733-Watchorn                            _^QlyggQbN_Ec.opus   ss=1247 to=1465 t=1.0379 p=-2.013 c=1 F=y cmp=cps1 v=-4db
Bach-BWV0831-French_Suite-Bmin_A-5_Sarabande-1733-Watchorn                            _^QlyggQbN_Ec.opus   ss=1468 to=1641 t=1.0379 p=-2.013 c=r3 F=y cmp=ckb2 v=-4db
Bach-BWV0831-French_Suite-Bmin_A-6_Bourree-1733-Watchorn                              _^QlyggQbN_Ec.opus   ss=1641 to=1868 t=1.0379 p=-2.013 c=1 F=y cmp=cps1 v=-4db
Bach-BWV0831-French_Suite-Bmin_A-7_Gigue-1733-Watchorn                                _^QlyggQbN_Ec.opus   ss=1868 to=2043 t=1.0379 p=-2.013 c=1 F=y cmp=cps1 v=-4db
Bach-BWV0831-French_Suite-Bmin_F-8_Echo-1733-Watchorn                                 _^QlyggQbN_Ec.opus   ss=2043 to=2248 t=1.128 p=-6.016 c=1 F=y cmp=cps1 v=-4db
Bach-BWV0831-French_Suite-Bmin_G-3_Gavotte-1733-Watchorn                              _^QlyggQbN_Ec.opus   ss=995 to=1247 t=1.128 p=-4.016 c=1 F=y cmp=cps1 v=-4db
Bach-BWV0846-Prelude_Cmaj-Analysis                                                    _^bYF8_FRi0Z0.opus   ss=5 to=148.5 t=1.267 c=1 cmp=cps1 v=1db
Bach-BWV0846-Prelude_Cmaj_A-Analysis                                                  _^bYF8_FRi0Z0.opus   ss=5 to=148.5 t=1.267 p=-2.97841 c=1 F=y cmp=cps1 v=1db
Bach-BWV0846-Prelude_Cmaj_Ef-Analysis                                                 _^bYF8_FRi0Z0.opus   ss=5 to=148.5 t=1.267 p=2.97841 c=1 F=y cmp=cps1 v=1db
Bach-BWV1004-Partita_2-Dmin-chaconne_piano-Leon_Fleisher                              _^5wUKy1S1SlQ.opus   ss=0 to=1073 cmp=parc v=4db
Bach-BWV1013-Flute_Partita-Amin-scroll                                                _^Datoqxx-biw.opus   ss=21.5 to=797 t=1.152 f=bhz c=5 F=y cmp=cps1 v=5db
Bach-BWV1013-Partita_solo_flute-Amin-Rampal                                           _^UZb0gWft6fY.opus   ss=5168 to=5823 cmp=cps1 v=5db
Bach-BWV1030-Sonata_Flute-Bmin-Pahud                                                  _^com5gPoZ8sI.opus   ss=1580 to=2629 cmp=cps1 v=5db
Bach-BWV1031-Sonata_flute_harpsichord-Efmaj-Rampal                                    _^UZb0gWft6fY.opus   ss=4536 to=5168 cmp=cps1 v=5db
Bach-BWV1032-Sonata_Flute-Amaj-Pahud                                                  _^com5gPoZ8sI.opus   ss=2629 to=3376 p=2.023 c=5 F=y cmp=cps1 v=5db
Bach-BWV1032-Sonata_Flute-Amaj-Stastny                                                _^UZb0gWft6fY.opus   ss=959 to=1711 cmp=cps1 v=5db
Bach-BWV1033-Sonata_Flute-Cmaj-Preston-Guru_scroll                                    _^SC_TRLLd5NQ.opus   ss=18 to=558 cmp=parc v=-3db
Bach-BWV1033-Sonata_flute_and_basso_continuo-Cmaj-Rampal                              _^UZb0gWft6fY.opus   ss=5823 to=6314 cmp=cps1 v=5db
Bach-BWV1034-Sonata_Flute-Emin-Pahud                                                  _^com5gPoZ8sI.opus   ss=0 to=858 cmp=cps1 v=5db
Bach-BWV1034-Sonata_flute-Emin-Stastny                                                _^UZb0gWft6fY.opus   ss=1711 to=2582 cmp=cps1 v=5db
Bach-BWV1035-Sonata_Flute-Emaj-Pahud                                                  _^com5gPoZ8sI.opus   ss=858 to=1580 cmp=cps1 v=5db
Bach-BWV1038-Sonata_flute_violin_and_basso_continuo-Gmaj-Stastny                      _^UZb0gWft6fY.opus   ss=3295 to=3761 cmp=cps1 v=5db
Bach-BWV1039-Sonata_2_flutes_and_basso_continuo-Gmaj-Bruegger                         _^UZb0gWft6fY.opus   ss=3761 to=4536 cmp=cps1 v=5db
Bach-Kaffee-Kantate-Nossek-Nau-Bchner-Schreier                                        _^Cw_C2LvK80Q.m4a    ss=50.69 to=1634 t=0.953743 p=-2.013 c=1 cmp=cps1
Barry_Harris_Trio-Bags_Groove-The_Last_Time_I_Saw_Paris-2000                          _^30Ug3e46sss.opus   ss=0 to=280.8 t=1.01854 p=2.0143 c=5 F=y cmp=cps1 v=3db
Barry_Harris_Trio-Dancing_In_The_Dark-The_Last_Time_I_Saw_Paris                       _^30Ug3e46sss.wav    ss=629 to=959 t=1.059 c=1 F=y cmp=cps1 v=1db
Barry_Harris_Trio-Last_Time_I_Saw_Paris-The_Last_Time_I_Saw_Paris-2000                _^30Ug3e46sss.wav    ss=280 to=629.9 t=1.059 p=-1.976 c=5 F=y cmp=cps1 v=4db
Barry_Harris_Trio-Once_In_A_While-Last_Time_I_Saw_Paris                               _^30Ug3e46sss.wav    ss=1198 to=1770 t=0.876 p=1.0143 c=r3 F=y cmp=parc v=3db
Barry_Harris_Trio-Once_In_A_While-The_Last_Time_I_Saw_Paris-2000                      _^30Ug3e46sss.opus   ss=1198.1 to=1620.6 t=0.876 p=2.0143 c=5 F=y cmp=cps1 v=4db
Barry_Harris_Trio-Remember-The_Last_Time_I_Saw_Paris                                  _^30Ug3e46sss.opus   ss=2796 to=3187 t=1.01854 c=5 F=y cmp=cps1 v=4db
Barry_Harris_Trio-Remember-The_Last_Time_I_Saw_Paris-2000                             _^30Ug3e46sss.opus   ss=2796.4 to=3187 t=1.01854 c=5 F=y cmp=cps1 v=4db
Barry_Harris_Trio-Round_Midnight-The_Last_Time_I_Saw_Paris-2000                       _^30Ug3e46sss.opus   ss=1963.1 to=2454.6 t=1.0379 c=5 F=y cmp=cps1 v=3db
BB_King-The_Thrill_Is_Gone-Crossroads_2010                                            _^SgXSomPE_FY.opus   ss=0 to=665 t=0.945 p=0.987 c=5 cmp=cps1 v=5db
Beatles-Across_The_Universe-Let_It_Be_Naked-2013                                      _^NLddD6Xf-8g.opus   ss=0 to=218.25
Beatles-Dig_A_Pony-Let_It_Be_Naked-2013                                               _^v5X2CwCU0a0.m4a    ss=0 to=218.14
Beatles-Don_t_Let_Me_Down-Let_It_Be_Naked-2013                                        _^u2Hz7sRhFRo.m4a    ss=0 to=198.87
Beatles-Get_Back-Let_It_Be_Naked-2013                                                 _^6f2sZM8jat4.opus   ss=0 to=154.87
Beatles-I_Me_Mine-Let_It_Be_Naked-2013                                                _^rTEIgJsddyM.opus   ss=0 to=141.49
Beatles-Let_It_Be-Let_It_Be_Naked-2013                                                _^lcA-qlMP11s.opus   ss=0 to=235.41
Bellini-Norma-Casta_Diva-Callas                                                       _^s-TwMfgaDC8.m4a    ss=0 to=398.15 cmp=cps1 v=5db
Benny_Carter-Aint_She_Sweet-Jazz_Giant-1958                                           _^Hje1N6DH-JU.opus   ss=1482 to=1702 t=0.908 p=0.0142 c=r3 F=y cmp=parc v=4db
Benny_Carter-A_Walkin_Thing-Jazz_Giant-1958                                           _^Hje1N6DH-JU.opus   ss=822 to=1183 t=0.908 p=0.0142 c=r3 F=y cmp=parc v=4db
Benny_Carter-Blues_My_Naughty_Sweetie_Gives_To_Me-Jazz_Giant-1958                     _^Hje1N6DH-JU.opus   ss=2077 to=2359 t=0.908 p=0.0142 c=r3 F=y cmp=parc v=4db
Benny_Carter-Blue_Lou-Jazz_Giant-1958                                                 _^Hje1N6DH-JU.opus   ss=1183 to=1482 t=0.908 p=0.0142 c=r3 F=y cmp=parc v=4db
Benny_Carter-How_Can_You_Lose-Jazz_Giant-1958                                         _^Hje1N6DH-JU.opus   ss=1702 to=2077 t=0.908 p=0.0142 c=r3 F=y cmp=parc v=4db
Benny_Carter-Im_Coming_Virginia-Jazz_Giant-1958                                       _^Hje1N6DH-JU.opus   ss=471 to=822 t=0.908 p=0.0142 c=r3 F=y cmp=parc v=4db
Benny_Carter-Old_Fashioned_Love-Jazz_Giant-1958                                       _^Hje1N6DH-JU.opus   ss=0 to=471 t=0.908 p=0.0142 c=r3 F=y cmp=parc v=4db
Benny_Goodman_Sextet_With_Peggy_Lee-Where_Or_When-Women_In_Jazz_40s_50s               _^UHE4UTFDlL0.m4a    ss=1257 to=1497 cmp=cps1
Beppe-Op70-Flute_Concerto_1-1_Memento-Beynon-Ashkenazy                                _^nbAU1ZVIZUY.opus   ss=0 to=436 cmp=cps1 v=5db
Beppe-Op70-Flute_Concerto_1-2_Reminiscence-Beynon-Ashkenazy                           _^g_yrkPJUHSg.opus   ss=0 to=306 t=0.953743 p=-0.006 c=5 F=y cmp=cps1 v=5db
Beppe-Op70-Flute_Concerto_1-3_Obituary-Beynon-Ashkenazy                               _^7MniWJ9rY8E.opus   ss=0 to=111 cmp=cps1 v=5db
Beppe-Op70-Flute_Concerto_1-4_Awakening-Beynon-Ashkenazy                              _^6iHmgYfdpc4.opus   ss=0 to=285 t=0.953743 p=-0.006 c=5 F=y cmp=cps1 v=5db
Beppe-Op70_1-Reminiscence-Beynon_Ashkenazy                                            _^zJ-ejh5Y808.m4a    ss=2 to=133 t=1.0485 p=6.987 c=5 F=y cmp=cps1 v=5db
Betty_Mays_And_Her_Swingtet-Mays_Haze-Women_In_Jazz_40s_50s                           _^UHE4UTFDlL0.m4a    ss=7553 to=7710 cmp=cps1
Bill_Cawthorne-A_Ra-Gabiroba                                                          _^R3oA4q3Mfoo.opus   ss=0 to=183.33 cmp=cps1 v=5db
Bill_Cawthorne-Bonita-Gabiroba                                                        _^hnIHn5dHXPM.opus   ss=0 to=240.75 cmp=cps1 v=5db
Bill_Cawthorne-Gabiroba-Gabiroba                                                      _^cn8Hp_QXxes.opus   ss=0 to=222.07 cmp=cps1 v=5db
Bill_Cawthorne-Lobo_Bobo-Gabiroba                                                     _^Rar9-rDXOoI.opus   ss=0 to=171.65 cmp=cps1 v=5db
Bill_Evans-B_Minor_Waltz                                                              _^vvwO5KGHKiA.opus   ss=2923 to=3119 cmp=cps1 v=5db
Bill_Evans-Haunted_Heart                                                              _^vvwO5KGHKiA.opus   ss=3119 to=3329 cmp=cps1 v=5db
Bill_Evans_Don_Elliott_Quartet-Dancing_In_The_Dark-At_Newport-1957                    _^ANr2C9KFxuQ.m4a    ss=2175 to=2510 cmp=cps1 v=5db
Bill_Evans_Don_Elliott_Quartet-Its_Wonderful-At_Newport-1957                          _^ANr2C9KFxuQ.m4a    ss=2782 to=3097 cmp=cps1 v=5db
Bill_Evans_Don_Elliott_Quartet-I_Love_You-At_Newport-1957                             _^ANr2C9KFxuQ.m4a    ss=2510 to=2782 cmp=cps1 v=5db
Blavet-Concerto_Traverso_Violins_Continuo-Amaj-1_Allegro-1744                         _^v1mn-MkHco8.opus   ss=0 to=353.67 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Concerto_Traverso_Violins_Continuo-Amaj-2_Gavotte_I_II-1744                    _^YM3qtQOoZgE.opus   ss=0 to=174.73 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Concerto_Traverso_Violins_Continuo-Amaj-3_Allegro-1744                         _^IoMYMvA7i9Y.opus   ss=0 to=265.81 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_1-Gmaj-1_Adagio-1732                                          _^PlvjDuGMbxM.opus   ss=0 to=151.39 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_1-Gmaj-2_Allegro-1732                                         _^Bh5t6adqFsg.opus   ss=0 to=181.03 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_1-Gmaj-3_Aria_1a-Rondeau-L_Henriette-1732                     _^OIY3CcK5MdU.opus   ss=0 to=151.75 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_1-Gmaj-4_Aria_2a-1732                                         _^WMfWYNME4UY.opus   ss=0 to=112.07 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_1-Gmaj-5_Presto-1732                                          _^a_IHPJkma9M.opus   ss=0 to=174.23 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_2-Dmin-1_Andante_La_Vibray-1732                               _^uZCn0BiVU6o.opus   ss=0 to=140.67 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_2-Dmin-2_Allemanda_-_Allegro-1732                             _^ungk05t9YOQ.opus   ss=0 to=176.61 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_2-Dmin-3_Gavotta-Moderato-Les_Caquets-1732                    _^bAqzsa7RiRM.opus   ss=0 to=146.35 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_2-Dmin-4_Sarabanda-Largo-1732                                 _^3Lv4-BqUEBA.opus   ss=0 to=103.91 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_2-Dmin-5_Allegro-1732                                         _^GUbT6SfqniU.opus   ss=0 to=219.39 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_3_La_Dherouville-Emin-1_Adagio-1732                           _^LrqC_7qj9dk.opus   ss=0 to=146.65 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_3_La_Dherouville-Emin-2_Allemanda-Andante-1732                _^r7BzU9Qm6TE.opus   ss=0 to=215.83 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_3_La_Dherouville-Emin-3_Rondeau-Gratioso-L_Insinuante-1732    _^TJ7erA8cWcE.opus   ss=0 to=200.75 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_3_La_Dherouville-Emin-4_1r_2e_Tambourin_Presto-Le_Mondorge-1732 _^8BECTdKFBpI.opus   ss=0 to=99.03 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_3_La_Dherouville-Emin-5_Giga-Allegro-1732                     _^qvi40RKcWvs.opus   ss=0 to=92.17 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_4_La_Lumague-Gmin-1_Adagio-1732                               _^yajWg2Xnk6E.opus   ss=0 to=157.55 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_4_La_Lumague-Gmin-2_Allemanda-Allegro-1732                    _^sqlxaWdW4bE.opus   ss=0 to=174.19 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_4_La_Lumague-Gmin-3_Ciciliana-1732                            _^QtDN1NwQ0us.opus   ss=0 to=163.55 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_4_La_Lumague-Gmin-4_Presto-1732                               _^qtchC24OVQA.opus   ss=0 to=155.41 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_4_La_Lumague-Gmin-5_Allegro-Le_Lutin-1732                     _^ojf540Ny3d0.opus   ss=0 to=135.45 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_5-Dmaj-1_Largo-Le_Chauvet-1732                                _^1fGmHd6xWd8.opus   ss=0 to=156.23 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_5-Dmaj-2_Allegro-1732                                         _^bBkXyMqkxBo.opus   ss=0 to=178.17 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_5-Dmaj-3_Aria-Rondo-Le_Marc-Antoine-1732                      _^yT_eYLyakYc.opus   ss=0 to=124.31 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_5-Dmaj-4_Les_Regrets-Minore-Tendrem-1732                      _^UZ6YE0QJZdw.opus   ss=0 to=258.59 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_5-Dmaj-5_Fuga-Allegro-1732                                    _^8Tf2Tz053sc.opus   ss=0 to=85.73 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_5-Dmaj-6_Gavotta-La_Dedale-1732                               _^03HnTbAM0jA.opus   ss=0 to=209.03 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_6-Amin-1_Adagio-La_Boucot-1732                                _^hWF-CBgBs4s.opus   ss=0 to=159.33 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_6-Amin-2_Allemanda-Allegro-1732                               _^hokerD0VgFc.opus   ss=0 to=115.11 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_6-Amin-3_Allegretto-Les_tendres_Badinages-1732                _^SrdmIiskINs.opus   ss=0 to=139.71 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_6-Amin-4_L_invincible-Majore-1732                             _^5zeQGd1_N1Y.opus   ss=0 to=105.85 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op2-Flute_Sonata_6-Amin-5_Presto-1732                                          _^2IZvUKnickE.opus   ss=0 to=144.39 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op3-Flute_Sonata_1a-Gmaj-1_Andante-1740                                        _^-3m12i3wxwE.opus   ss=0 to=176.31 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op3-Flute_Sonata_1a-Gmaj-2_Allegro-1740                                        _^6onbARPGvVs.opus   ss=0 to=152.37 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op3-Flute_Sonata_1a-Gmaj-3_Aria_Ia-1740                                        _^zmdHDClpkRo.opus   ss=0 to=125.39 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op3-Flute_Sonata_1a-Gmaj-4_Aria_IIa-1740                                       _^dJKCX2kKzQ8.opus   ss=0 to=113.53 f=chz c=r3 F=y cmp=parc v=4db
Blavet-Op3-Flute_Sonata_1a-Gmaj-5_Giga-Allegro_assai-1740                             _^-UfkyZXkB4c.opus   ss=0 to=102.67 f=chz c=r3 F=y cmp=parc v=4db
